ID_Nodo,Latitud,Longitud,Calle_A,Calle_B,Nombre_Esquina
2052323102,-24.7877935,-65.4289026,,,Nodo 2052323102
2052323099,-24.7877673,-65.4293259,,,Nodo 2052323099
2052322978,-24.7798545,-65.4303452,,,Nodo 2052322978
2052323015,-24.7822079,-65.4049623,,,Nodo 2052323015
2134208072,-24.7821162,-65.4061747,,,Nodo 2134208072
2052323009,-24.7820307,-65.4074862,,,Nodo 2052323009
2052323126,-24.7887668,-65.3987164,,,Nodo 2052323126
2052323123,-24.7886732,-65.39807,,,Nodo 2052323123
2052322930,-24.7758489,-65.3927806,,,Nodo 2052322930
8099065231,-24.7762774,-65.3927996,,,Nodo 8099065231
3705597399,-24.7765758,-65.3928128,,,Nodo 3705597399
2052322938,-24.7768526,-65.3928211,,,Nodo 2052322938
2052322984,-24.780444,-65.4296695,,,Nodo 2052322984
1167269980,-24.7846577,-65.4314465,,,Nodo 1167269980
11955937526,-24.7846958,-65.4315078,,,Nodo 11955937526
11955937528,-24.784707,-65.4315774,,,Nodo 11955937528
2052323056,-24.7846586,-65.4323205,,,Nodo 2052323056
11955937523,-24.7846375,-65.4326976,,,Nodo 11955937523
11955937521,-24.7846122,-65.4327662,,,Nodo 11955937521
2052322946,-24.7772991,-65.3936755,,,Nodo 2052322946
2052322948,-24.7774078,-65.3918742,,,Nodo 2052322948
2052323189,-24.7974422,-65.4286381,,,Nodo 2052323189
2052323231,-24.8022312,-65.3943553,,,Nodo 2052323231
2052323227,-24.8020762,-65.3929848,,,Nodo 2052323227
2052323211,-24.800472,-65.423845,,,Nodo 2052323211
2052323191,-24.7977283,-65.4244853,,,Nodo 2052323191
2052323174,-24.7949893,-65.3964259,,,Nodo 2052323174
2052323169,-24.7946668,-65.3961429,,,Nodo 2052323169
2052323160,-24.7928259,-65.4307323,,,Nodo 2052323160
2052323161,-24.7930827,-65.427098,,,Nodo 2052323161
2052323074,-24.7864652,-65.4280911,,,Nodo 2052323074
2052323193,-24.7984084,-65.3997475,,,Nodo 2052323193
2052323195,-24.7986718,-65.3997596,,,Nodo 2052323195
2052323201,-24.7990547,-65.3997741,,,Nodo 2052323201
2596530333,-24.8010507,-65.4196107,,,Nodo 2596530333
2052323204,-24.7998281,-65.4199034,,,Nodo 2052323204
12886803248,-24.7810219,-65.4249665,,,Nodo 12886803248
2052322993,-24.7809328,-65.425489,,,Nodo 2052322993
2052322989,-24.7807259,-65.4269037,,,Nodo 2052322989
2052322927,-24.7757588,-65.4054997,,,Nodo 2052322927
12887932742,-24.7759421,-65.4027935,,,Nodo 12887932742
3460650651,-24.7742283,-65.4289868,,,Nodo 3460650651
2052322904,-24.7743266,-65.4276062,,,Nodo 2052322904
2052323134,-24.7894808,-65.3986104,,,Nodo 2052323134
1260438014,-24.789444,-65.3991967,,,Nodo 1260438014
11955937522,-24.7845107,-65.4328971,,,Nodo 11955937522
11955937524,-24.7844813,-65.4329756,,,Nodo 11955937524
4240623821,-24.7844611,-65.4332338,,,Nodo 4240623821
4240623823,-24.7844295,-65.433683,,,Nodo 4240623823
2052323046,-24.7843756,-65.4344487,,,Nodo 2052323046
2052323002,-24.7815726,-65.4319174,,,Nodo 2052323002
6579921757,-24.7820225,-65.432788,,,Nodo 6579921757
1015252889,-24.7798109,-65.4310526,,,Nodo 1015252889
6936105057,-24.7794962,-65.431019,,,Nodo 6936105057
2052323243,-24.8029471,-65.4273589,,,Nodo 2052323243
2052323258,-24.8038584,-65.4271406,,,Nodo 2052323258
12254108910,-24.7763794,-65.3959369,,,Nodo 12254108910
12254108914,-24.7768718,-65.3959892,,,Nodo 12254108914
2123976420,-24.776903,-65.3959791,,,Nodo 2123976420
2052323055,-24.7846523,-65.423055,,,Nodo 2052323055
2052323128,-24.7890104,-65.4315898,,,Nodo 2052323128
2052322998,-24.7813816,-65.4067356,,,Nodo 2052322998
2080152229,-24.7801294,-65.4066,,,Nodo 2080152229
2052323247,-24.8032194,-65.39253,,,Nodo 2052323247
7686444112,-24.8032732,-65.3920144,,,Nodo 7686444112
12287197567,-24.8032789,-65.3919662,,,Nodo 12287197567
2052323251,-24.803297,-65.391893,,,Nodo 2052323251
1771951213,-24.7749335,-65.3926459,,,Nodo 1771951213
12254108897,-24.7750204,-65.3925954,,,Nodo 12254108897
2117071018,-24.7758359,-65.3924034,,,Nodo 2117071018
2052322939,-24.77689,-65.3921469,,,Nodo 2052322939
2134228910,-24.7806805,-65.4296859,,,Nodo 2134228910
2052323019,-24.7823534,-65.4012787,,,Nodo 2052323019
3705557426,-24.7825081,-65.4012328,,,Nodo 3705557426
2052323025,-24.7829453,-65.4010962,,,Nodo 2052323025
2052323029,-24.7833288,-65.4009979,,,Nodo 2052323029
2052323094,-24.7877171,-65.399653,,,Nodo 2052323094
2155874680,-24.7876618,-65.40107,,,Nodo 2155874680
2052323092,-24.7876211,-65.4022168,,,Nodo 2052323092
2052323140,-24.7897168,-65.4386024,,,Nodo 2052323140
2105952199,-24.7897994,-65.4374503,,,Nodo 2105952199
2105952198,-24.789907,-65.4360553,,,Nodo 2105952198
2052323147,-24.790078,-65.4336738,,,Nodo 2052323147
5982075007,-24.7900582,-65.4336063,,,Nodo 5982075007
7684408072,-24.789835,-65.4333004,,,Nodo 7684408072
2052322937,-24.7768069,-65.3936473,,,Nodo 2052322937
2052322941,-24.7769067,-65.3918446,,,Nodo 2052322941
2052322940,-24.7769189,-65.3915961,,,Nodo 2052322940
2052322942,-24.7769374,-65.3912899,,,Nodo 2052322942
2052323203,-24.7993277,-65.4288927,,,Nodo 2052323203
2052323222,-24.8018083,-65.3932314,,,Nodo 2052323222
12287197555,-24.801861,-65.3933135,,,Nodo 12287197555
12287197554,-24.8018744,-65.39335,,,Nodo 12287197554
2052323225,-24.801996,-65.3943913,,,Nodo 2052323225
2052323188,-24.7973504,-65.4300091,,,Nodo 2052323188
2052323198,-24.7987269,-65.4296834,,,Nodo 2052323198
3795863979,-24.7946205,-65.3969108,,,Nodo 3795863979
2052323167,-24.7943468,-65.3966742,,,Nodo 2052323167
2052323239,-24.8027123,-65.3942838,,,Nodo 2052323239
12287197562,-24.8025782,-65.3930342,,,Nodo 12287197562
2052323237,-24.8025855,-65.3929646,,,Nodo 2052323237
878834938,-24.7952245,-65.3950951,,,Nodo 878834938
2052323171,-24.7946511,-65.3951583,,,Nodo 2052323171
2052323185,-24.7970733,-65.4074512,,,Nodo 2052323185
2052322896,-24.7739103,-65.4240445,,,Nodo 2052322896
2052322865,-24.7713852,-65.4237607,,,Nodo 2052322865
2052322869,-24.7715348,-65.4216841,,,Nodo 2052322869
4890760995,-24.7713336,-65.4244621,,,Nodo 4890760995
2116945942,-24.7711515,-65.4272244,,,Nodo 2116945942
2079099540,-24.7710992,-65.4278954,,,Nodo 2079099540
1392330357,-24.7710593,-65.4285633,,,Nodo 1392330357
2052322862,-24.7709743,-65.4295229,,,Nodo 2052322862
6074176262,-24.8006796,-65.4250354,,,Nodo 6074176262
6074176261,-24.8006139,-65.4250532,,,Nodo 6074176261
6074176263,-24.8005749,-65.4250683,,,Nodo 6074176263
6074176258,-24.800502,-65.4251113,,,Nodo 6074176258
6074176264,-24.80047,-65.4251409,,,Nodo 6074176264
6074176259,-24.8004325,-65.4251794,,,Nodo 6074176259
6074176265,-24.8003963,-65.4252154,,,Nodo 6074176265
6074176260,-24.8003484,-65.4252454,,,Nodo 6074176260
2052323190,-24.7976342,-65.4258682,,,Nodo 2052323190
3460650654,-24.7754755,-65.429114,,,Nodo 3460650654
3460650655,-24.7755746,-65.4277634,,,Nodo 3460650655
2052322928,-24.7757511,-65.4249409,,,Nodo 2052322928
1176386793,-24.7900721,-65.3991005,,,Nodo 1176386793
12259994654,-24.7900749,-65.3990427,,,Nodo 12259994654
12259994645,-24.7900757,-65.3990097,,,Nodo 12259994645
2052323144,-24.7899921,-65.398501,,,Nodo 2052323144
12259994647,-24.7899031,-65.3976713,,,Nodo 12259994647
12259994650,-24.789899,-65.3976146,,,Nodo 12259994650
2052323142,-24.7899032,-65.3975105,,,Nodo 2052323142
2052323065,-24.7852679,-65.4323693,,,Nodo 2052323065
2052323057,-24.7846875,-65.4338973,,,Nodo 2052323057
2052323118,-24.7885391,-65.4296992,,,Nodo 2052323118
2052323091,-24.7876542,-65.4296484,,,Nodo 2052323091
2052323000,-24.7815125,-65.4007557,,,Nodo 2052323000
12259994527,-24.7819216,-65.4005886,,,Nodo 12259994527
12259994528,-24.7821899,-65.4004576,,,Nodo 12259994528
12259994529,-24.782268,-65.4004108,,,Nodo 12259994529
2052323020,-24.7823212,-65.4003708,,,Nodo 2052323020
2052323216,-24.8013582,-65.3974425,,,Nodo 2052323216
2052323214,-24.801038,-65.3946358,,,Nodo 2052323214
2052322919,-24.775294,-65.4001919,,,Nodo 2052322919
2081308253,-24.7755276,-65.3974923,,,Nodo 2081308253
2052323037,-24.7840619,-65.4236839,,,Nodo 2052323037
2052323116,-24.788461,-65.4308206,,,Nodo 2052323116
2052323131,-24.7891685,-65.4317964,,,Nodo 2052323131
2052323293,-24.8073707,-65.396613,,,Nodo 2052323293
2052323292,-24.807132,-65.3959658,,,Nodo 2052323292
2052322947,-24.7773749,-65.4014702,,,Nodo 2052322947
1260445205,-24.7772694,-65.4030927,,,Nodo 1260445205
2052323246,-24.8031059,-65.3931424,,,Nodo 2052323246
2052323098,-24.7877464,-65.4284235,,,Nodo 2052323098
2052323096,-24.7877091,-65.4288947,,,Nodo 2052323096
2052322991,-24.7808904,-65.4297005,,,Nodo 2052322991
2052323008,-24.7819559,-65.4074791,,,Nodo 2052323008
2052323006,-24.7818833,-65.4088685,,,Nodo 2052323006
2052322929,-24.7757838,-65.3915619,,,Nodo 2052322929
2052322982,-24.7802245,-65.4296546,,,Nodo 2052322982
2052323166,-24.7940908,-65.4308314,,,Nodo 2052323166
2052322987,-24.780734,-65.4325729,,,Nodo 2052322987
2052322994,-24.7809595,-65.4321781,,,Nodo 2052322994
3313256787,-24.770734,-65.4147905,,,Nodo 3313256787
4240297258,-24.7707566,-65.4149639,,,Nodo 4240297258
3313256790,-24.7707599,-65.4150314,,,Nodo 3313256790
6077476405,-24.7707383,-65.4152823,,,Nodo 6077476405
6077476392,-24.7707143,-65.4156402,,,Nodo 6077476392
12253568197,-24.7706735,-65.4162512,,,Nodo 12253568197
3460650627,-24.7705949,-65.4174273,,,Nodo 3460650627
9434472331,-24.7705887,-65.4175147,,,Nodo 9434472331
2082842190,-24.7705215,-65.418551,,,Nodo 2082842190
3313256782,-24.7703837,-65.4207923,,,Nodo 3313256782
7684408052,-24.770372,-65.4208951,,,Nodo 7684408052
12253568226,-24.7703573,-65.4209458,,,Nodo 12253568226
4240571021,-24.770339,-65.4209802,,,Nodo 4240571021
3903488892,-24.7702691,-65.421094,,,Nodo 3903488892
1551402685,-24.7967225,-65.3960657,,,Nodo 1551402685
12882427050,-24.7968017,-65.3960197,,,Nodo 12882427050
12882427051,-24.7968655,-65.3959991,,,Nodo 12882427051
6077476411,-24.7969445,-65.3959947,,,Nodo 6077476411
6077476428,-24.7979596,-65.3958402,,,Nodo 6077476428
2052323194,-24.7985041,-65.395772,,,Nodo 2052323194
2052323207,-24.8000884,-65.3955433,,,Nodo 2052323207
1551415519,-24.7899794,-65.3975608,,,Nodo 1551415519
1551415520,-24.7900268,-65.3975937,,,Nodo 1551415520
12259994653,-24.7901493,-65.39771,,,Nodo 12259994653
1551415502,-24.790491,-65.3980403,,,Nodo 1551415502
1551415514,-24.7907472,-65.3983001,,,Nodo 1551415514
5923385060,-24.7907918,-65.3983347,,,Nodo 5923385060
12259994661,-24.790836,-65.3983511,,,Nodo 12259994661
1551415489,-24.7909984,-65.3983747,,,Nodo 1551415489
1551415516,-24.7912314,-65.3983813,,,Nodo 1551415516
12259994676,-24.791839,-65.3983978,,,Nodo 12259994676
1551415505,-24.7920145,-65.3984045,,,Nodo 1551415505
1551415498,-24.7921187,-65.3984008,,,Nodo 1551415498
11280289114,-24.792187,-65.3983932,,,Nodo 11280289114
1551415494,-24.7925281,-65.3983506,,,Nodo 1551415494
12259994677,-24.7925981,-65.3983325,,,Nodo 12259994677
12259994678,-24.7926621,-65.3983048,,,Nodo 12259994678
12259994679,-24.7928229,-65.3982074,,,Nodo 12259994679
12259994680,-24.7929094,-65.398148,,,Nodo 12259994680
1551415496,-24.7932349,-65.3978631,,,Nodo 1551415496
12259994688,-24.7932716,-65.3978382,,,Nodo 12259994688
12259994687,-24.793301,-65.3978293,,,Nodo 12259994687
1551415511,-24.793333,-65.397833,,,Nodo 1551415511
11280289113,-24.7935737,-65.3978838,,,Nodo 11280289113
1551415507,-24.7936434,-65.3979127,,,Nodo 1551415507
5919417233,-24.7986897,-65.399322,,,Nodo 5919417233
7686443987,-24.7987312,-65.3991729,,,Nodo 7686443987
2052323199,-24.798805,-65.3980994,,,Nodo 2052323199
2052323097,-24.7877147,-65.4304485,,,Nodo 2052323097
2052323095,-24.7876898,-65.4309322,,,Nodo 2052323095
4236758055,-24.7753144,-65.4002203,,,Nodo 4236758055
4236758053,-24.7753422,-65.4002352,,,Nodo 4236758053
2052322921,-24.7753755,-65.4002258,,,Nodo 2052322921
4236758054,-24.7756307,-65.4000564,,,Nodo 4236758054
12254108909,-24.7756701,-65.400015,,,Nodo 12254108909
2052323267,-24.804701,-65.3934339,,,Nodo 2052323267
12287197579,-24.8046048,-65.3932079,,,Nodo 12287197579
7686444108,-24.8045898,-65.3931942,,,Nodo 7686444108
2052323265,-24.8045712,-65.3931867,,,Nodo 2052323265
2052323254,-24.8037982,-65.3931321,,,Nodo 2052323254
2052323137,-24.7895479,-65.432295,,,Nodo 2052323137
2052323141,-24.7897617,-65.4325884,,,Nodo 2052323141
2052323152,-24.7907791,-65.4326797,,,Nodo 2052323152
1553074549,-24.805087,-65.3934406,,,Nodo 1553074549
8138806560,-24.8049913,-65.3934188,,,Nodo 8138806560
12287197587,-24.8049381,-65.3934089,,,Nodo 12287197587
7686444136,-24.8048943,-65.393407,,,Nodo 7686444136
2052323255,-24.8038539,-65.3935516,,,Nodo 2052323255
2052323213,-24.8006783,-65.3947887,,,Nodo 2052323213
4236752124,-24.8013293,-65.3945156,,,Nodo 4236752124
12287197552,-24.8013934,-65.3944909,,,Nodo 12287197552
12287197553,-24.8014512,-65.3944763,,,Nodo 12287197553
4236752126,-24.8014967,-65.3944662,,,Nodo 4236752126
1553070295,-24.8021178,-65.3943723,,,Nodo 1553070295
2052323253,-24.8036961,-65.3925799,,,Nodo 2052323253
7686444587,-24.8037292,-65.3927194,,,Nodo 7686444587
7686444109,-24.8037555,-65.3928302,,,Nodo 7686444109
12287197597,-24.8038088,-65.3948643,,,Nodo 12287197597
2052323256,-24.8038388,-65.3948578,,,Nodo 2052323256
7686444123,-24.80387,-65.394832,,,Nodo 7686444123
2052323262,-24.8041812,-65.394386,,,Nodo 2052323262
4240571047,-24.7780229,-65.4312874,,,Nodo 4240571047
2052322961,-24.7781034,-65.4311597,,,Nodo 2052322961
4240571049,-24.7781941,-65.4310685,,,Nodo 4240571049
1392318144,-24.7783033,-65.4309739,,,Nodo 1392318144
4240571051,-24.7783834,-65.4308572,,,Nodo 4240571051
4240571052,-24.7784505,-65.4306344,,,Nodo 4240571052
4240571053,-24.7784673,-65.430448,,,Nodo 4240571053
4240571044,-24.7785597,-65.4299882,,,Nodo 4240571044
2052323106,-24.7880114,-65.3985787,,,Nodo 2052323106
12259994619,-24.7879608,-65.3986488,,,Nodo 12259994619
12259994614,-24.7879101,-65.3987414,,,Nodo 12259994614
12259994613,-24.7878745,-65.3988362,,,Nodo 12259994613
4236758007,-24.7878461,-65.3989274,,,Nodo 4236758007
12259994612,-24.7878238,-65.3990486,,,Nodo 12259994612
2052323103,-24.7878139,-65.3991426,,,Nodo 2052323103
11280289104,-24.7878112,-65.3992584,,,Nodo 11280289104
2052323100,-24.7878189,-65.399409,,,Nodo 2052323100
2052323104,-24.7878421,-65.3996139,,,Nodo 2052323104
2076357328,-24.7837882,-65.4028971,,,Nodo 2076357328
12884511748,-24.783776,-65.4028092,,,Nodo 12884511748
12884511704,-24.7837603,-65.4026966,,,Nodo 12884511704
1176386822,-24.7836334,-65.4017848,,,Nodo 1176386822
12259994543,-24.7836354,-65.4016965,,,Nodo 12259994543
2052323033,-24.783698,-65.4007214,,,Nodo 2052323033
12259994536,-24.7836966,-65.4006443,,,Nodo 12259994536
12259994537,-24.7836893,-65.4005504,,,Nodo 12259994537
12259994538,-24.7836725,-65.4004781,,,Nodo 12259994538
2052323217,-24.8012902,-65.429753,,,Nodo 2052323217
2052323111,-24.7883007,-65.39943,,,Nodo 2052323111
2052323112,-24.7882891,-65.3992821,,,Nodo 2052323112
12259994629,-24.7882886,-65.3991891,,,Nodo 12259994629
4236758005,-24.7882994,-65.3991129,,,Nodo 4236758005
12259994630,-24.7883279,-65.3990198,,,Nodo 12259994630
4236758006,-24.7883584,-65.3989515,,,Nodo 4236758006
12259994631,-24.7884034,-65.3988807,,,Nodo 12259994631
2052323115,-24.7884452,-65.3988314,,,Nodo 2052323115
7681388433,-24.788482,-65.3988026,,,Nodo 7681388433
12259994637,-24.7885322,-65.3987753,,,Nodo 12259994637
12259994638,-24.7885795,-65.3987537,,,Nodo 12259994638
2052323151,-24.7907985,-65.3975148,,,Nodo 2052323151
2052323150,-24.7907076,-65.3974146,,,Nodo 2052323150
4236758004,-24.7903188,-65.3971794,,,Nodo 4236758004
7681388435,-24.7902621,-65.3971653,,,Nodo 7681388435
2052323149,-24.7902052,-65.3971588,,,Nodo 2052323149
7681388437,-24.7901665,-65.3971605,,,Nodo 7681388437
12259994652,-24.7901138,-65.3971727,,,Nodo 12259994652
12259994651,-24.7898279,-65.3972802,,,Nodo 12259994651
2052323138,-24.7897544,-65.3973112,,,Nodo 2052323138
12259994640,-24.7897105,-65.3973401,,,Nodo 12259994640
7681388436,-24.7896892,-65.3973746,,,Nodo 7681388436
2052323139,-24.7896799,-65.3974116,,,Nodo 2052323139
5107779228,-24.781629,-65.4011554,,,Nodo 5107779228
12259994514,-24.7816066,-65.401045,,,Nodo 12259994514
2052322992,-24.7814758,-65.4007148,,,Nodo 2052322992
12259994511,-24.7814402,-65.4006921,,,Nodo 12259994511
4236758049,-24.7811248,-65.4005539,,,Nodo 4236758049
4236758050,-24.7810865,-65.4005343,,,Nodo 4236758050
12259994512,-24.781031,-65.4005246,,,Nodo 12259994512
12259994513,-24.7809898,-65.4005271,,,Nodo 12259994513
8138806474,-24.7809233,-65.400543,,,Nodo 8138806474
4236758048,-24.7807932,-65.4005849,,,Nodo 4236758048
2052322979,-24.7802334,-65.40078,,,Nodo 2052322979
8138806567,-24.8051358,-65.3932618,,,Nodo 8138806567
8138806566,-24.8052112,-65.3930297,,,Nodo 8138806566
7686444137,-24.8052355,-65.3929676,,,Nodo 7686444137
2052323287,-24.8052626,-65.392928,,,Nodo 2052323287
3905055323,-24.8052933,-65.392904,,,Nodo 3905055323
3905055324,-24.8053438,-65.3928875,,,Nodo 3905055324
3905055325,-24.8053901,-65.3928885,,,Nodo 3905055325
12287197594,-24.8054288,-65.3928949,,,Nodo 12287197594
12287227721,-24.806224,-65.3931717,,,Nodo 12287227721
12287227723,-24.8062518,-65.3931875,,,Nodo 12287227723
12287227722,-24.8062641,-65.3932124,,,Nodo 12287227722
2052323289,-24.8063103,-65.3933738,,,Nodo 2052323289
12259994635,-24.7885773,-65.3981015,,,Nodo 12259994635
12259994634,-24.7885081,-65.398133,,,Nodo 12259994634
12259994633,-24.7884166,-65.3981837,,,Nodo 12259994633
8138806473,-24.7883145,-65.398251,,,Nodo 8138806473
12259994632,-24.7882238,-65.3983167,,,Nodo 12259994632
4236758008,-24.7881519,-65.39839,,,Nodo 4236758008
2052323109,-24.788084,-65.3984748,,,Nodo 2052323109
12259994618,-24.7877779,-65.3986194,,,Nodo 12259994618
12259994617,-24.7876993,-65.3986281,,,Nodo 12259994617
2052323101,-24.7876164,-65.3986334,,,Nodo 2052323101
12259994616,-24.7875585,-65.3986333,,,Nodo 12259994616
7681388434,-24.7874166,-65.3986262,,,Nodo 7681388434
2052323088,-24.787302,-65.3986122,,,Nodo 2052323088
2052323090,-24.7875617,-65.3996905,,,Nodo 2052323090
12259994608,-24.7875105,-65.3991869,,,Nodo 12259994608
2052323089,-24.7874871,-65.3990487,,,Nodo 2052323089
12259994609,-24.7874591,-65.3989415,,,Nodo 12259994609
4236758009,-24.787429,-65.398849,,,Nodo 4236758009
12259994610,-24.7873849,-65.398742,,,Nodo 12259994610
12259994615,-24.7873475,-65.3986737,,,Nodo 12259994615
4236758010,-24.7872293,-65.3985623,,,Nodo 4236758010
2052323082,-24.7871038,-65.3984702,,,Nodo 2052323082
12259994611,-24.7870058,-65.3983934,,,Nodo 12259994611
12259994588,-24.786749,-65.3981576,,,Nodo 12259994588
12259994585,-24.7866986,-65.3981157,,,Nodo 12259994585
2052323021,-24.7828498,-65.4007385,,,Nodo 2052323021
12259994534,-24.7829546,-65.4011813,,,Nodo 12259994534
2052323023,-24.7829225,-65.4015493,,,Nodo 2052323023
4236758024,-24.7829155,-65.4016891,,,Nodo 4236758024
12259994532,-24.7829062,-65.4018821,,,Nodo 12259994532
1176386808,-24.7829126,-65.4019629,,,Nodo 1176386808
2052323024,-24.7829216,-65.4020046,,,Nodo 2052323024
12259994533,-24.7829335,-65.402074,,,Nodo 12259994533
4236758029,-24.7829453,-65.4021428,,,Nodo 4236758029
2076357304,-24.78299,-65.4024812,,,Nodo 2076357304
2052323028,-24.783068,-65.4030195,,,Nodo 2052323028
2052323068,-24.7855843,-65.3998577,,,Nodo 2052323068
2052323066,-24.7855402,-65.3993117,,,Nodo 2052323066
3916321191,-24.7855473,-65.3992421,,,Nodo 3916321191
2052323067,-24.7855613,-65.3991699,,,Nodo 2052323067
12259994574,-24.785587,-65.3990971,,,Nodo 12259994574
2052323069,-24.7856127,-65.399048,,,Nodo 2052323069
12259994575,-24.785645,-65.3989988,,,Nodo 12259994575
12259994576,-24.7856887,-65.3989436,,,Nodo 12259994576
12259994579,-24.7857434,-65.3988932,,,Nodo 12259994579
5938185382,-24.7858474,-65.3988044,,,Nodo 5938185382
12259994584,-24.7865465,-65.3982028,,,Nodo 12259994584
12259994593,-24.7865925,-65.3981611,,,Nodo 12259994593
3903181353,-24.7779723,-65.3944266,,,Nodo 3903181353
13712875718,-24.7778558,-65.3941883,,,Nodo 13712875718
13712875717,-24.7777949,-65.3941092,,,Nodo 13712875717
13712875719,-24.7777462,-65.3940234,,,Nodo 13712875719
13712875720,-24.7777462,-65.393841,,,Nodo 13712875720
13712875721,-24.7777511,-65.3934199,,,Nodo 13712875721
12254108915,-24.7777905,-65.3925403,,,Nodo 12254108915
11280289102,-24.7778148,-65.3919855,,,Nodo 11280289102
2052322955,-24.7778045,-65.3919161,,,Nodo 2052322955
2052323285,-24.8052568,-65.3947124,,,Nodo 2052323285
12287227712,-24.8052529,-65.3947426,,,Nodo 12287227712
12287227711,-24.8052668,-65.3949167,,,Nodo 12287227711
2052323286,-24.8052644,-65.3949396,,,Nodo 2052323286
7686444127,-24.8052575,-65.3949662,,,Nodo 7686444127
12287227710,-24.8051744,-65.3952329,,,Nodo 12287227710
7686444126,-24.8051692,-65.3952579,,,Nodo 7686444126
2052323280,-24.8051667,-65.3952865,,,Nodo 2052323280
12287227709,-24.8052022,-65.395635,,,Nodo 12287227709
2052323282,-24.8051997,-65.3956808,,,Nodo 2052323282
7686444125,-24.8051892,-65.3957232,,,Nodo 7686444125
7686444124,-24.8051189,-65.3959251,,,Nodo 7686444124
12287227707,-24.8051079,-65.3959639,,,Nodo 12287227707
3894362292,-24.8051092,-65.3959981,,,Nodo 3894362292
2109826776,-24.8051271,-65.3961663,,,Nodo 2109826776
12287227706,-24.805146,-65.3963684,,,Nodo 12287227706
12287227705,-24.8051455,-65.3963969,,,Nodo 12287227705
2052323281,-24.8051394,-65.3964282,,,Nodo 2052323281
12287227702,-24.8050649,-65.3966681,,,Nodo 12287227702
3905055322,-24.8050597,-65.3966975,,,Nodo 3905055322
2052323273,-24.8050595,-65.396735,,,Nodo 2052323273
2052323275,-24.8050706,-65.3969291,,,Nodo 2052323275
2078075954,-24.7797664,-65.4313811,,,Nodo 2078075954
2135274842,-24.8112516,-65.4124425,,,Nodo 2135274842
7799595931,-24.8113399,-65.4109517,,,Nodo 7799595931
2055464175,-24.8121063,-65.4122932,,,Nodo 2055464175
2055464189,-24.8128974,-65.412374,,,Nodo 2055464189
2065924414,-24.8072127,-65.4207833,,,Nodo 2065924414
2065924378,-24.8066811,-65.4220541,,,Nodo 2065924378
2537451810,-24.8021202,-65.4227945,,,Nodo 2537451810
2065924267,-24.8033285,-65.4225258,,,Nodo 2065924267
2065924376,-24.8066992,-65.4205267,,,Nodo 2065924376
2134281488,-24.806187,-65.4218073,,,Nodo 2134281488
2065924271,-24.8034671,-65.4218012,,,Nodo 2065924271
2065924387,-24.8068794,-65.4239071,,,Nodo 2065924387
2065924258,-24.8025438,-65.4247394,,,Nodo 2065924258
2065924416,-24.8072289,-65.4239578,,,Nodo 2065924416
2134281487,-24.8056449,-65.4215437,,,Nodo 2134281487
2065924277,-24.8038628,-65.4289202,,,Nodo 2065924277
7686443941,-24.8036095,-65.4282234,,,Nodo 7686443941
4240682127,-24.8035946,-65.4282611,,,Nodo 4240682127
2065924270,-24.8034678,-65.4288024,,,Nodo 2065924270
2065924307,-24.8052959,-65.4292048,,,Nodo 2065924307
7686443938,-24.8055422,-65.4277903,,,Nodo 7686443938
7686443939,-24.8055419,-65.4276953,,,Nodo 7686443939
2065924328,-24.8056233,-65.4271398,,,Nodo 2065924328
7686443905,-24.805637,-65.4269407,,,Nodo 7686443905
3242551368,-24.8023008,-65.4213903,,,Nodo 3242551368
1390825956,-24.8036123,-65.4210958,,,Nodo 1390825956
6074876885,-24.8037218,-65.4211469,,,Nodo 6074876885
13697932240,-24.8038319,-65.4211989,,,Nodo 13697932240
1392570782,-24.8044283,-65.4214803,,,Nodo 1392570782
3113163093,-24.8048792,-65.4216933,,,Nodo 3113163093
2065924317,-24.8054827,-65.4219712,,,Nodo 2065924317
2065924266,-24.803321,-65.4232121,,,Nodo 2065924266
4870242380,-24.806404,-65.4200816,,,Nodo 4870242380
11281803441,-24.8064089,-65.4201321,,,Nodo 11281803441
2065924431,-24.8081275,-65.4211786,,,Nodo 2065924431
4870242364,-24.8082488,-65.4211944,,,Nodo 4870242364
3953899679,-24.8084581,-65.4211426,,,Nodo 3953899679
2065924391,-24.8068002,-65.4296903,,,Nodo 2065924391
2065924359,-24.8063225,-65.4296388,,,Nodo 2065924359
4236848035,-24.8055483,-65.4294857,,,Nodo 4236848035
2065924293,-24.8047618,-65.4293556,,,Nodo 2065924293
2065924285,-24.8039906,-65.4292254,,,Nodo 2065924285
7686443943,-24.8030604,-65.4288898,,,Nodo 7686443943
7686443944,-24.8029984,-65.4288863,,,Nodo 7686443944
5750550016,-24.8029397,-65.4288863,,,Nodo 5750550016
2065925602,-24.7858735,-65.4354908,,,Nodo 2065925602
2065925607,-24.7859465,-65.4352011,,,Nodo 2065925607
4240623842,-24.7860057,-65.4351539,,,Nodo 4240623842
2065925624,-24.7861476,-65.4350867,,,Nodo 2065925624
4240623841,-24.7862112,-65.4350525,,,Nodo 4240623841
2065925632,-24.7862546,-65.4350286,,,Nodo 2065925632
7684408075,-24.7862869,-65.4349922,,,Nodo 7684408075
2065925638,-24.78635,-65.433711,,,Nodo 2065925638
4240623827,-24.7863277,-65.433623,,,Nodo 4240623827
2065925633,-24.7862718,-65.4335411,,,Nodo 2065925633
2065925623,-24.7861289,-65.4334143,,,Nodo 2065925623
