ID_Origen,ID_Destino,Tipo_Via
7686443904,3735854281,residential
7686443904,4240682110,residential
4240682110,7686443904,residential
4240682110,1392486565,residential
1392486565,4240682110,residential
1392486565,7686443903,residential
7686443903,1392486565,residential
7686443903,1392621886,residential
1392621886,7686443903,residential
1392621886,1392621881,residential
1392621881,1392621886,residential
1392634600,2134281482,residential
2134281482,1392634600,residential
2134281482,1392634602,residential
1392634602,2134281482,residential
5750550017,2445267943,secondary
2445267943,5750550017,secondary
2445267943,1392459425,secondary
1392459425,2445267943,secondary
2065924401,2065924383,residential
2065924383,2065924401,residential
2065924383,2065924374,residential
2065924374,2065924383,residential
2065924374,2065924368,residential
2065924368,2065924374,residential
2065924368,2065924362,residential
2065924362,2065924368,residential
2065924362,2065924346,residential
2065924346,2065924362,residential
2065924346,5938132081,residential
5938132081,2065924346,residential
5938132081,7686443937,residential
7686443937,5938132081,residential
7686443937,2065924315,residential
2065924315,7686443937,residential
2065924315,1392634601,residential
1392634601,2065924315,residential
1392634601,2134281479,residential
2134281479,1392634601,residential
2134281479,1393656504,residential
1393656504,2134281479,residential
1393656504,1393656502,residential
1393656502,1393656504,residential
1393656502,1393656501,residential
1393656501,1393656502,residential
1392459425,7686443942,secondary
7686443942,1392459425,secondary
7686443942,1392454685,secondary
1392454685,7686443942,secondary
1392454685,1392459426,secondary
1392459426,1392454685,secondary
1393664787,1393664804,tertiary
1393664804,2052323202,tertiary
2052323202,1489824362,tertiary
1489824362,1170591300,tertiary
1170591300,1390825942,tertiary
1393664781,1393665900,residential
1393665900,1393664781,residential
1393665900,1393664786,residential
1393664786,1393665900,residential
1393664768,3954626668,residential
3954626668,1393664770,residential
1393664770,1393664771,residential
1393664771,2052323153,residential
2052323153,1393664772,residential
1393665911,2077106924,residential
2077106924,3242551363,residential
3242551363,2052323210,residential
2052323210,1394251357,residential
1394251357,1394251380,residential
1393665910,2052323197,residential
2052323197,1393665908,residential
1393665908,1393665900,residential
1393665900,1393665892,residential
1393665892,3954626672,residential
3954626672,1393665891,residential
1393667418,1393667419,residential
1393667419,1393667418,residential
1393667419,1393667422,residential
1393667422,1393667419,residential
1393667427,1394253682,residential
1394253682,1393667427,residential
1394253682,1393667418,residential
1393667418,1394253682,residential
1393667418,1394253715,residential
1394253715,1393667418,residential
1394253715,1394251341,residential
1394251341,1394253715,residential
1394251341,1394251367,residential
1394251367,1394251341,residential
1394251367,1394251337,residential
1394251337,1394251367,residential
1394251337,1394253739,residential
1394253739,1394251337,residential
1394253739,1394251334,residential
1394251334,1394253739,residential
1394251334,1394253725,residential
1394253725,1394251334,residential
1394253725,1393667387,residential
1393667387,1394253725,residential
1394251353,1394251348,residential
1394251348,5923384872,residential
5923384872,1394251335,residential
1394251365,1394253703,residential
1394253703,1394251362,residential
1394251362,1394251355,residential
1394251355,1394251343,residential
1394251343,1394251350,residential
1394251350,1394251334,residential
1394251334,1394251379,residential
1393667394,1394251337,residential
1394251337,2537435465,residential
2537435465,1393685710,residential
1393685710,1394251370,residential
1394251370,1394251360,residential
1394251360,1393656483,residential
1393656483,1394251372,residential
1394251380,1394251351,residential
1394251351,1394251380,residential
1394251340,1394251363,residential
1394251363,1394251340,residential
1394251363,1394251357,residential
1394251357,1394251363,residential
1394251357,1392454667,residential
1392454667,1394251357,residential
1394251352,1394251351,residential
1394251351,1394251363,residential
1394251363,3242549658,residential
3242549658,2077106921,residential
1394253688,1394253725,residential
1394253725,1394253688,residential
1394253725,1394253690,residential
1394253690,1394253725,residential
1394253690,1394253719,residential
1394253719,1394253690,residential
1394253719,1394253721,residential
1394253721,1394253719,residential
1394253721,1394253679,residential
1394253679,1394253721,residential
1394253748,1394253739,residential
1394253739,1394253748,residential
1167270426,1387550356,residential
1489824350,1489824340,residential
1489824340,1489824350,residential
1489824340,1170591215,residential
1170591215,1489824340,residential
1170590789,5923385194,residential
5923385194,1489824338,residential
1489824338,1489824360,residential
1489824360,1211327772,residential
1211327772,1489824340,residential
1489824340,1211327764,residential
1211327764,3242549659,residential
3242549659,1489824348,residential
1489824348,3242549660,residential
3242549660,1489824361,residential
1489824361,3242551361,residential
3242551361,1489824359,residential
1489824359,3242551362,residential
3242551362,1489824362,residential
1489824362,2052323205,residential
2052323205,1393665911,residential
1390825970,1390825966,primary
1390825966,3953899678,primary
3953899678,3953899677,primary
3953899677,1390825965,primary
1390825965,1365441844,primary
1365441844,7686444002,primary
7686444002,2537434140,primary
2537434140,1365441839,primary
1551402665,1551402679,residential
1551402679,1551402665,residential
1551402679,1551402661,residential
1551402661,1551402679,residential
1551402663,1551402665,residential
1551402665,1551402663,residential
1551402665,5072463274,residential
5072463274,1551402665,residential
5072463274,7029815948,residential
7029815948,5072463274,residential
1551412267,1551402684,residential
1551402684,1551412267,residential
1551402684,6077476407,residential
6077476407,1551402684,residential
6077476407,1551402687,residential
1551402687,6077476407,residential
1551402687,12287197516,residential
12287197516,1551402687,residential
12287197516,12287197517,residential
12287197517,12287197516,residential
12287197517,1551402660,residential
1551402660,12287197517,residential
1551402660,11280378934,residential
11280378934,1551402660,residential
11280378934,12287197518,residential
12287197518,11280378934,residential
12287197518,1551402661,residential
1551402661,12287197518,residential
1551402661,11280378935,residential
11280378935,1551402661,residential
11280378935,1551402664,residential
1551402664,11280378935,residential
1551402664,12287197523,residential
12287197523,1551402664,residential
12287197523,1551402662,residential
1551402662,12287197523,residential
1551402662,12287197524,residential
12287197524,1551402662,residential
12287197524,12287197522,residential
12287197522,12287197524,residential
12287197522,1551402679,residential
1551402679,12287197522,residential
1551402679,11280378927,residential
11280378927,1551402679,residential
11280378927,985377341,residential
985377341,11280378927,residential
985377341,13241688473,residential
13241688473,985377341,residential
1551412278,7029422238,residential
7029422238,1551412278,residential
7029422238,12259994756,residential
12259994756,7029422238,residential
12259994756,7029422237,residential
7029422237,12259994756,residential
7029422237,1551412276,residential
1551412276,7029422237,residential
3795842737,12259994772,residential
12259994772,3795842737,residential
12259994772,12259994771,residential
12259994771,12259994772,residential
12259994771,1551412290,residential
1551412290,12259994771,residential
1551412290,1551412281,residential
1551412281,1551412290,residential
1551412281,12259994770,residential
12259994770,1551412281,residential
12259994770,1551412279,residential
1551412279,12259994770,residential
1551412279,1551412291,residential
1551412291,1551412279,residential
1551412291,1551412292,residential
1551412292,1551412291,residential
1551412292,1551412305,residential
1551412305,1551412292,residential
1551412305,12259994769,residential
12259994769,1551412305,residential
12259994769,1551412294,residential
1551412294,12259994769,residential
1551402672,6077476406,tertiary
6077476406,1551402674,tertiary
1551402674,1551412270,tertiary
1551412270,1551412266,tertiary
1551412266,1551412269,tertiary
1551412269,1551412268,tertiary
1551412268,12882417099,tertiary
12882417099,12882417100,tertiary
12882417100,12882427001,tertiary
12882427001,12882427002,tertiary
12882427002,1551402672,tertiary
1551412298,1551412301,tertiary
1551412301,12259994744,tertiary
12259994744,1551412299,tertiary
1551412299,1551412262,tertiary
1551412262,1551412263,tertiary
1551412263,12259994743,tertiary
12259994743,1551412306,tertiary
1551412306,1551412264,tertiary
1551412264,12259994745,tertiary
12259994745,985377321,tertiary
3704914695,1551412278,residential
1551412278,3704914695,residential
1260352040,12259994735,residential
12259994735,2424959496,residential
2424959496,1551413600,residential
1551413600,1551413604,residential
1551413604,12873890199,residential
12873890199,1551413593,residential
1551413593,2068540774,residential
1365467463,1365467435,residential
1365467435,1365467399,residential
1365467399,1365467361,residential
1365467361,1365467246,residential
1365467246,4240242142,residential
4240242142,1551414623,residential
1551414623,1365467092,residential
1365467092,1365467062,residential
1365467062,1551413599,residential
1551413599,1551413593,residential
1551413591,12887630893,residential
12887630893,1551413591,residential
12887630893,1551413594,residential
1551413594,12887630893,residential
1551413594,1551413595,residential
1551413595,1551413594,residential
1551413595,1551413597,residential
1551413597,1551413595,residential
1551413597,1551413603,residential
1551413603,1551413597,residential
1551413603,1551413599,residential
1551413599,1551413603,residential
1551414626,1551414628,residential
1551414628,1551414625,residential
1551414625,1551414624,residential
1551414624,1551414623,residential
878834964,1551415508,residential
1551415508,878834964,residential
1551415508,7681388438,residential
7681388438,1551415508,residential
7681388438,7681388439,residential
7681388439,7681388438,residential
7681388439,12259994750,residential
12259994750,7681388439,residential
12259994750,7681388440,residential
7681388440,12259994750,residential
7681388440,2585486712,residential
2585486712,7681388440,residential
2052323248,12287197565,tertiary
12287197565,2052323248,tertiary
12287197565,7686444103,tertiary
7686444103,12287197565,tertiary
7686444103,1553070326,tertiary
1553070326,7686444103,tertiary
1553070326,1553070276,tertiary
1553070276,1553070326,tertiary
1553070276,3894362285,tertiary
3894362285,1553070276,tertiary
3894362285,1553070321,tertiary
1553070321,3894362285,tertiary
1553070321,2052323252,tertiary
2052323252,1553070321,tertiary
2052323252,1553070280,tertiary
1553070280,2052323252,tertiary
1553070280,1553070328,tertiary
1553070328,1553070280,tertiary
1553070328,1365467492,tertiary
1365467492,1553070328,tertiary
2052323248,3894362287,tertiary
3894362287,2052323248,tertiary
3894362287,1553070268,tertiary
1553070268,3894362287,tertiary
1553070268,1553070335,tertiary
1553070335,1553070268,tertiary
1553070335,12287197580,tertiary
12287197580,1553070335,tertiary
12287197580,7686444129,tertiary
7686444129,12287197580,tertiary
7686444129,2052323271,tertiary
2052323271,7686444129,tertiary
1553070327,3894362286,residential
3894362286,1553070327,residential
3894362286,12287197596,residential
12287197596,3894362286,residential
12287197596,1553070280,residential
1553070280,12287197596,residential
1553070318,2109826777,residential
2109826777,1553070318,residential
2109826777,1553070293,residential
1553070293,2109826777,residential
1553070293,12287197595,residential
12287197595,1553070293,residential
12287197595,1553070327,residential
1553070327,12287197595,residential
1365467492,12471001678,tertiary
12471001678,1553070299,tertiary
1553070299,1553070327,tertiary
1553070327,1553070291,tertiary
1790882876,1577968379,residential
1577968379,1577968399,residential
1577968399,392350314,residential
392350314,392350327,residential
392350327,392350326,residential
1167270013,2077087076,residential
2077087076,1167269878,residential
1167270304,1705192748,residential
1705192748,1705192789,residential
1705192789,4240571020,residential
4240571020,1167269931,residential
5910349674,12884511859,secondary
12884511859,11555151031,secondary
11555151031,13701394982,secondary
13701394982,11960088280,secondary
11960088280,571784192,secondary
571784192,11960088281,secondary
11960088281,1387566320,secondary
1387566320,1167270146,secondary
1771508478,4236827696,tertiary
4236827696,446376408,tertiary
1454272013,5639068461,tertiary
5639068461,1454272013,tertiary
5639068461,12889150700,tertiary
12889150700,5639068461,tertiary
12889150700,1770948770,tertiary
1770948770,12889150700,tertiary
1771508501,8385668778,residential
8385668778,1771508501,residential
8385668778,1771508502,residential
1771508502,8385668778,residential
1454329854,12887932827,residential
12887932827,1454329854,residential
12887932827,1771508504,residential
1771508504,12887932827,residential
1771508484,1771508483,residential
1771508483,1771508484,residential
1771508491,1771508490,residential
1771508490,1771508491,residential
1771508472,1771508482,tertiary
1771508482,1771508472,tertiary
392350360,1771508486,tertiary
1771508486,1771508476,tertiary
1771508497,1771508496,residential
1771508496,1771508497,residential
1771508496,1771508495,residential
1771508495,1771508496,residential
1260445227,1771508513,residential
1771508513,1260445227,residential
1771508513,7681050193,residential
7681050193,1771508513,residential
7681050193,1771508501,residential
1771508501,7681050193,residential
1771508501,7681050194,residential
7681050194,1771508501,residential
7681050194,1771508496,residential
1771508496,7681050194,residential
1454272011,12254108805,primary_link
12254108805,3903206591,primary_link
3903206591,1771508505,primary_link
1771508505,6511035637,primary_link
6511035637,3903206592,primary_link
3903206592,1771508506,primary_link
1771508506,12254108806,primary_link
12254108806,1771508508,primary_link
1771508507,1771508509,residential
1771508509,1771508507,residential
1771508509,1771508511,residential
1771508511,1771508509,residential
1771508511,1771508512,residential
1771508512,1771508511,residential
1771508481,12253944754,tertiary
12253944754,1771508481,tertiary
12253944754,1771508480,tertiary
1771508480,12253944754,tertiary
1771508480,3903119236,tertiary
3903119236,1771508480,tertiary
1771508518,1771508519,primary_link
1771508519,12254108868,primary_link
12254108868,1771508520,primary_link
1771508520,11959371582,primary_link
11959371582,12254108869,primary_link
12254108869,1260445212,primary_link
1771508489,1771508488,residential
1771508488,1771508489,residential
1771508488,446376408,residential
446376408,1771508488,residential
446376408,1771508486,residential
1771508486,446376408,residential
1771508486,1771508485,residential
1771508485,1771508486,residential
7681050199,12254108844,primary_link
12254108844,12254108830,primary_link
12254108830,1771508514,primary_link
1771508514,1771508515,primary_link
1771508515,12254108813,primary_link
12254108813,1771508516,primary_link
1771508516,12254108812,primary_link
12254108812,1454272009,primary_link
2052322931,12887932741,residential
12887932741,1771508522,residential
1771508522,1260445235,residential
1260445235,1771508511,residential
1771508511,1771508498,residential
1771508498,4236827699,residential
4236827699,1771508488,residential
1771508488,4236827695,residential
4236827695,1771508480,residential
1771508474,1771508487,residential
1771508487,1771508474,residential
1771508487,1771508490,residential
1771508490,1771508487,residential
1771508490,1771508495,residential
1771508495,1771508490,residential
1771508495,1771508500,residential
1771508500,1771508495,residential
1771508500,7681050195,residential
7681050195,1771508500,residential
7681050195,1771508504,residential
1771508504,7681050195,residential
1771508504,12254108860,residential
12254108860,1771508504,residential
430557359,1771509761,residential
1771509761,430557359,residential
1771509761,4240297254,residential
4240297254,1771509761,residential
1771508470,5116196082,residential
5116196082,1771508470,residential
5116196082,1771509711,residential
1771509711,5116196082,residential
1771509711,3903119237,residential
3903119237,1771509711,residential
3903119237,1771509726,residential
1771509726,3903119237,residential
1771509726,1771509713,residential
1771509713,1771509726,residential
1771509742,1643743931,residential
1643743931,1771509737,residential
1771509737,1771509736,residential
1260445211,12887932749,primary
12887932749,1260445213,primary
1260445213,1260445225,primary
1260445225,1260445224,primary
1260445224,3902947990,primary
3902947990,1260445223,primary
1260445223,12887932688,primary
12887932688,3902947989,primary
1771535221,12889336124,residential
12889336124,1771535221,residential
12889336124,1771535245,residential
1771535245,12889336124,residential
1771535245,1771535271,residential
1771535271,1771535245,residential
1771535271,12254077654,residential
12254077654,1771535271,residential
12254077654,1771535299,residential
1771535299,12254077654,residential
1771535299,7681050253,residential
7681050253,1771535299,residential
7681050253,1771535318,residential
1771535318,7681050253,residential
1771535318,12254077656,residential
12254077656,1771535318,residential
12254077656,1771535376,residential
1771535376,12254077656,residential
1771535376,12253944755,residential
12253944755,1771535376,residential
12253944755,1771535395,residential
1771535395,12253944755,residential
1771535395,1771535445,residential
1771535445,1771535395,residential
1771535445,1771535447,residential
1771535447,1771535445,residential
1771535447,1771509713,residential
1771509713,1771535447,residential
430557364,1260445216,primary_link
1260445216,3902947993,primary_link
3902947993,12887932703,primary_link
12887932703,12254108863,primary_link
12254108863,1260445218,primary_link
1260445218,12254108864,primary_link
12254108864,1260445211,primary_link
1771535403,5116196129,residential
5116196129,1771535403,residential
5116196129,1770948767,residential
1770948767,5116196129,residential
1770948767,1771535435,residential
1771535435,1770948767,residential
1771535435,5117504150,residential
5117504150,1771535435,residential
5117504150,1771535427,residential
1771535427,5117504150,residential
1771951177,12254108874,residential
12254108874,1771951177,residential
12254108874,1771951161,residential
1771951161,12254108874,residential
1771951161,12254108801,residential
12254108801,1771951161,residential
12254108801,12254108800,residential
12254108800,12254108801,residential
12254108800,1771951152,residential
1771951152,12254108800,residential
1771951152,12254108799,residential
12254108799,1771951152,residential
12254108799,1771951151,residential
1771951151,12254108799,residential
1771951151,11280289094,residential
11280289094,1771951151,residential
11280289094,1771951148,residential
1771951148,11280289094,residential
1771951148,12254108781,residential
12254108781,1771951148,residential
12254108781,1771951146,residential
1771951146,12254108781,residential
1771951146,12254108782,residential
12254108782,1771951146,residential
12254108782,8138806235,residential
8138806235,12254108782,residential
8138806235,1771951142,residential
1771951142,8138806235,residential
1771951142,11280289095,residential
11280289095,1771951142,residential
11280289095,1771951144,residential
1771951144,11280289095,residential
1771951144,12254108795,residential
12254108795,1771951144,residential
12254108795,1771951150,residential
1771951150,12254108795,residential
1771951181,12254108873,residential
12254108873,1771951181,residential
12254108873,1771951169,residential
1771951169,12254108873,residential
1771951169,1771951166,residential
1771951166,1771951169,residential
1771951166,12254108798,residential
12254108798,1771951166,residential
12254108798,1771951163,residential
1771951163,12254108798,residential
1771951163,12254108797,residential
12254108797,1771951163,residential
12254108797,1771951160,residential
1771951160,12254108797,residential
1771951160,12254108796,residential
12254108796,1771951160,residential
12254108796,1771951156,residential
1771951156,12254108796,residential
1771951156,1771951158,residential
1771951158,1771951156,residential
1771951158,12254108794,residential
12254108794,1771951158,residential
12254108794,12254108793,residential
12254108793,12254108794,residential
12254108793,1771951157,residential
1771951157,12254108793,residential
1771951157,1771951162,residential
1771951162,1771951157,residential
1771951162,1771951167,residential
1771951167,1771951162,residential
1771951167,1771951170,residential
1771951170,1771951167,residential
4236758061,5639068460,residential
5639068460,1454272000,residential
1454272000,12889150650,residential
12889150650,1771951155,residential
1771951155,13713151587,residential
13713151587,1771951124,residential
1771951124,7681050206,residential
7681050206,1771951120,residential
1771951120,11280289088,residential
11280289088,1771951111,residential
1771951111,1771951087,residential
1771951087,2052322787,residential
2052322787,1771951072,residential
1771951072,1771951062,residential
1771951062,1771951053,residential
1771951053,1771951043,residential
1771951043,8138806260,residential
8138806260,1771951032,residential
1771951207,2117071023,residential
2117071023,1771951207,residential
2117071023,1771951228,residential
1771951228,2117071023,residential
1771951192,1771951185,residential
1771951185,1771951192,residential
1771951185,1771951175,residential
1771951175,1771951185,residential
1771951175,6733310031,residential
6733310031,1771951175,residential
6733310031,6733310032,residential
6733310032,6733310031,residential
6733310032,6733310033,residential
6733310033,6733310032,residential
1454272002,1771951195,residential
1771951195,3903206585,residential
3903206585,1771951196,residential
1771951196,3903206586,residential
3903206586,1771951201,residential
1771951232,3915265164,residential
3915265164,1771951232,residential
3915265164,3915265163,residential
3915265163,3915265164,residential
3915265163,1771951224,residential
1771951224,3915265163,residential
1771951224,3915265162,residential
3915265162,1771951224,residential
3915265162,2952524404,residential
2952524404,3915265162,residential
2952524404,12254108908,residential
12254108908,2952524404,residential
12254108908,1771951222,residential
1771951222,12254108908,residential
1771951222,1771951217,residential
1771951217,1771951222,residential
1771951217,1771951208,residential
1771951208,1771951217,residential
1771951209,12254108901,residential
12254108901,1771951209,residential
12254108901,12254108900,residential
12254108900,12254108901,residential
12254108900,1771951223,residential
1771951223,12254108900,residential
1771951223,3902947986,residential
3902947986,1771951223,residential
3902947986,12254108906,residential
12254108906,3902947986,residential
12254108906,1771951225,residential
1771951225,12254108906,residential
1771951225,3915265165,residential
3915265165,1771951225,residential
3915265165,3915265166,residential
3915265166,3915265165,residential
3915265166,1771951226,residential
1771951226,3915265166,residential
1771951226,2952524399,residential
2952524399,1771951226,residential
2952524399,12254108907,residential
12254108907,2952524399,residential
12254108907,12254108899,residential
12254108899,12254108907,residential
12254108899,7681050196,residential
7681050196,12254108899,residential
7681050196,7681050198,residential
7681050198,7681050196,residential
7681050198,1771951217,residential
1771951217,7681050198,residential
1771951188,1771951179,residential
1771951179,1771951188,residential
1771951179,1771951176,residential
1771951176,1771951179,residential
1260445231,12254108862,residential
12254108862,1771951207,residential
1771951207,1771951209,residential
1771951209,1771951212,residential
1771951212,1771951215,residential
1771951215,7681050197,residential
7681050197,1771951217,residential
1771986554,1771986550,residential
1771986545,12253568162,residential
12253568162,12253568163,residential
12253568163,11280288964,residential
11280288964,12253568160,residential
12253568160,1771986544,residential
1771986544,12253568158,residential
12253568158,1771986538,residential
1771986538,1771986531,residential
1771986531,12253568156,residential
12253568156,1771986527,residential
1771986527,1771986515,residential
1771986543,12253568328,residential
12253568328,1771986543,residential
12253568328,1771986537,residential
1771986537,12253568328,residential
1771986537,1771986529,residential
1771986529,1771986537,residential
1771986529,5120795213,residential
5120795213,1771986529,residential
5120795213,1771986520,residential
1771986520,5120795213,residential
1771986520,12253568332,residential
12253568332,1771986520,residential
12253568332,1775330108,residential
1775330108,12253568332,residential
1771986549,1643743934,tertiary
1643743934,1771986547,tertiary
1771986547,1771986546,tertiary
1771986546,12253568159,tertiary
12253568159,12253568162,tertiary
12253568162,12253568161,tertiary
1771986538,1771986539,residential
1771986539,1771986538,residential
1771986539,1771986540,residential
1771986540,1771986539,residential
1771986540,1643743928,residential
1643743928,1771986540,residential
1643743928,1771986541,residential
1771986541,1643743928,residential
1771986541,1771986542,residential
1771986542,1771986541,residential
1771986542,12253568327,residential
12253568327,1771986542,residential
12253568327,1771986543,residential
1771986543,12253568327,residential
1771986531,12253568329,residential
12253568329,1771986531,residential
12253568329,1771986532,residential
1771986532,12253568329,residential
1771986532,1392312369,residential
1392312369,1771986532,residential
1392312369,1643743949,residential
1643743949,1392312369,residential
1643743949,1771986534,residential
1771986534,1643743949,residential
1771986534,1771986536,residential
1771986536,1771986534,residential
1771986536,1771986537,residential
1771986537,1771986536,residential
1365441891,1365441813,secondary
1392454685,1392454696,secondary
1392454696,5750550020,secondary
5750550020,5750550019,secondary
5750550019,11281803442,secondary
11281803442,1392454698,secondary
1365467423,1365467422,residential
1365467422,1365467419,residential
1365467419,1365467417,residential
1365467417,1365467413,residential
1365467413,1365467399,residential
1365467399,1365467397,residential
1365467397,1365467393,residential
1170590888,1170591115,residential
1170591115,1170590789,residential
1791111682,1791111681,residential
1791111681,1791111682,residential
1167269873,1167270402,residential
1167270402,2052323060,residential
2052323060,1167270505,residential
1167270505,1167270065,residential
1167270065,1167270479,residential
1167270479,1167270228,residential
1387553579,4990034990,tertiary
4990034990,4990034989,tertiary
4990034989,595505148,tertiary
1791167734,1260437832,residential
1260437832,12882427112,residential
12882427112,1260437104,residential
1387550356,1170590888,residential
1791264276,1577968399,residential
1577968399,1167270239,residential
1167270239,1167270457,residential
446390858,12872347553,primary
12872347553,12259994725,primary
12259994725,12872347567,primary
12872347567,1167270284,primary
1390858557,2134228915,tertiary
2134228915,1390858548,tertiary
1390858548,2133908591,tertiary
2133908591,1390858546,tertiary
1390858546,2133908587,tertiary
2133908587,2445304786,tertiary
2445304786,2133908575,tertiary
2133908575,1167270429,tertiary
1167270429,1167269845,tertiary
1167269845,2052323130,tertiary
2052323130,1167270472,tertiary
1824867774,1824867777,residential
1390875832,2134228917,residential
2134228917,1390875787,residential
1390875787,2052323168,residential
2052323168,1390875782,residential
1390875782,1390875779,residential
1390875779,2118016427,residential
2118016427,1390875775,residential
1390875775,4240571034,residential
4240571034,1390875773,residential
1390875773,1167269828,residential
1393667380,1824867767,residential
1824867767,2065925640,residential
2065925640,1824867763,residential
1170590699,1390858561,tertiary
1390858561,1170591298,tertiary
1170591298,1393665908,tertiary
1393665908,1393664787,tertiary
1824867771,2065925687,residential
2065925687,1167269821,residential
1167269821,2134241676,residential
2134241676,1167270474,residential
1167270474,2134241674,residential
2134241674,2065925560,residential
1824867781,1824867778,residential
1824867778,1824867781,residential
1824867778,2105952193,residential
2105952193,1824867778,residential
2105952193,1824867776,residential
1824867776,2105952193,residential
3374876587,1824867791,residential
1824867791,1824867790,residential
1824867790,1824867786,residential
1824867786,1387550357,residential
1824867768,1167270241,residential
1170591001,1390825919,residential
1390825919,1170591297,residential
1170591297,1170590906,residential
1170590906,3220983677,residential
3220983677,1167269876,residential
1167269876,2133908585,residential
2133908585,1167270503,residential
1167270503,2133908570,residential
2133908570,1167269805,residential
1390858526,1390858524,tertiary
1390858524,1167270334,tertiary
1167270334,1167270443,tertiary
1167270443,2134228911,tertiary
2134228911,1167269818,tertiary
1167269818,2052322995,tertiary
2052322995,2052322990,tertiary
2052322990,2052322986,tertiary
2052322986,2052322983,tertiary
2052322983,12886803127,tertiary
12886803127,5912829455,tertiary
5912829455,1015252999,tertiary
1170591135,1211327763,residential
1211327763,1170591094,residential
1170591094,1211327764,residential
1211327764,1211327737,residential
1211327737,1211327776,residential
1211327776,3374849373,residential
1170590958,1390858562,residential
1390858562,1211327773,residential
1211327773,1393665891,residential
1393665891,1489824361,residential
1489824361,1211327733,residential
1211327733,4240682115,residential
4240682115,1390875851,residential
1824867759,4240623477,residential
4240623477,4240623819,residential
4240623819,4240623825,residential
4240623825,2052323051,residential
2052323051,1824867761,residential
1824867761,2065925613,residential
2065925613,2065925635,residential
2065925635,1824867765,residential
1824867765,1824867772,residential
1824867789,1824867788,residential
1824867784,1824867785,residential
1824867785,1824867784,residential
1824867766,1824867773,residential
1167270103,1167269990,residential
1365467561,1365467563,residential
1365467563,1365467565,residential
1365467565,1365467569,residential
1365467569,1365467571,residential
1365467571,1365467578,residential
1365467578,1365467583,residential
1365467583,1365467589,residential
1365467589,12287227717,residential
12287227717,1365467597,residential
1365467510,1365467505,residential
1365467505,1170591093,residential
1170591093,1170590761,residential
1170590761,8427252019,residential
8427252019,1365467497,residential
1365467497,8427252018,residential
8427252018,1365467490,residential
1365467490,2471329355,residential
1390785563,1365467715,residential
1365467715,1390785563,residential
1365467715,1390785561,residential
1390785561,1365467715,residential
1390785561,1390785562,residential
1390785562,1390785561,residential
1387614279,1365467657,tertiary
1365467657,1387614278,tertiary
1387614278,1387614277,tertiary
1387614277,1387614276,tertiary
1387614276,1387614275,tertiary
1390785552,1390785551,residential
1390785551,1390785552,residential
1387614279,1365467631,tertiary
1365467631,1365467578,tertiary
1365467578,1365467548,tertiary
1365467548,1365467526,tertiary
1365467526,1365467503,tertiary
1365467503,1365467474,tertiary
1365467474,1365467419,tertiary
1365467419,1365467364,tertiary
1365467364,1365467289,tertiary
1365467289,1551414628,tertiary
1551414628,1390775444,tertiary
1390775444,1365467108,tertiary
1365467108,5919417234,tertiary
5919417234,1551413606,tertiary
1871063311,1871063310,tertiary
1871063310,1871063311,tertiary
1871063310,1393665910,tertiary
1393665910,1170590739,tertiary
1170590739,1390858559,tertiary
1390858559,1390858557,tertiary
1260445225,1260445227,tertiary
1260445227,1260445229,tertiary
1260445229,1260445230,tertiary
1260428142,12872322274,primary
12872322274,12873507142,primary
12873507142,446390858,primary
392350353,13711224024,secondary
13711224024,10760869020,secondary
10760869020,392350352,secondary
392350352,1260437831,residential
1260437831,446390857,residential
446390857,1176386736,residential
1176386736,12882427189,residential
12882427189,1260437542,residential
392350349,2068477174,residential
2068477174,392350353,residential
392350370,446376382,residential
392350349,11303618804,residential
11303618804,392350350,residential
392350350,392350351,residential
392350351,392350322,residential
392350322,1188226890,residential
1188226890,2080106169,residential
2080106169,567058870,residential
567058870,1167269803,residential
1167269803,1167270203,residential
1167270203,1167270117,residential
1167270117,1167270506,residential
1167270506,1167270302,residential
1167270302,1167270505,residential
1167270505,1167270410,residential
1167270410,2052323064,residential
2052323064,1167270442,residential
1167270442,1167270330,residential
1167270330,1387608900,residential
1387608900,1167270374,residential
1167270374,1390858524,residential
446376402,12884511870,secondary
12884511870,12884511855,secondary
12884511855,12884511964,secondary
12884511964,446376392,secondary
392350333,12884511938,secondary
12884511938,12884511952,secondary
12884511952,12884511951,secondary
12884511951,12884511924,secondary
12884511924,392350334,secondary
392350333,5910349680,residential
446376402,12884511867,residential
12884511867,1167270001,residential
1176386786,12259994547,residential
12259994547,1176386786,residential
12259994547,12259994548,residential
12259994548,12259994547,residential
12259994548,12259994546,residential
12259994546,12259994548,residential
12259994546,2052323039,residential
2052323039,12259994546,residential
2052323039,3902947995,residential
3902947995,2052323039,residential
3902947995,7053285167,residential
7053285167,3902947995,residential
7053285167,12259994549,residential
12259994549,7053285167,residential
12259994549,2052323036,residential
2052323036,12259994549,residential
2052323036,2052323038,residential
2052323038,2052323036,residential
2052323038,12259994550,residential
12259994550,2052323038,residential
12259994550,12259994551,residential
12259994551,12259994550,residential
12259994551,12259994555,residential
12259994555,12259994551,residential
12259994555,7053285169,residential
7053285169,12259994555,residential
7053285169,7053285170,residential
7053285170,7053285169,residential
7053285170,2052323062,residential
2052323062,7053285170,residential
2052323062,7053285171,residential
7053285171,2052323062,residential
7053285171,5623359750,residential
5623359750,7053285171,residential
5623359750,12259994557,residential
12259994557,5623359750,residential
12259994557,7053285172,residential
